# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValueWithParameters.clear.ms,1775614093924000000,1775614106535000000,0
workspaceModel.loading.total.ms,1775614093924000000,1775614106535000000,55
workspaceModel.updates.precise.ms,1775614093924000000,1775614106535000000,0
workspaceModel.loading.from.cache.ms,1775614093924000000,1775614106535000000,43
workspaceModel.cachedValue.clear.ms,1775614093924000000,1775614106535000000,0
workspaceModel.init.bridges.ms,1775614093924000000,1775614106535000000,0
workspaceModel.initializing.ms,1775614093924000000,1775614106535000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1775614093924000000,1775614106535000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775614093924000000,1775614106535000000,3
workspaceModel.collect.changes.ms,1775614093924000000,1775614106535000000,0
workspaceModel.cachedValue.calculated.ms,1775614093924000000,1775614106535000000,0
workspaceModel.check.recursive.update.ms,1775614093924000000,1775614106535000000,0
workspaceModel.cachedValue.total.get.ms,1775614093924000000,1775614106535000000,0
workspaceModel.pre.handlers.ms,1775614093924000000,1775614106535000000,0
workspaceModel.updates.count,1775614093924000000,1775614106535000000,0
workspaceModel.cachedValue.from.cache.ms,1775614093924000000,1775614106535000000,0
workspaceModel.to.snapshot.ms,1775614093924000000,1775614106535000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1775614093924000000,1775614106535000000,57868
FlushQueue.executionTime90PNs,1775614093924000000,1775614106535000000,0
FlushQueue.queueSize90P,1775614093924000000,1775614106535000000,0
AWTEventQueue.dispatchTimeMaxNs,1775614093924000000,1775614106535000000,0
AWTEventQueue.eventsDispatched,1775614093924000000,1775614106535000000,0
FlushQueue.queueSizeAvg,1775614093924000000,1775614106535000000,0.0
FlushQueue.waitingTime90PNs,1775614093924000000,1775614106535000000,0
ReadAction.executionsCount,1775614093924000000,1775614106535000000,50085
NonBlockingReadAction.failedExecutionsCount,1775614093924000000,1775614106535000000,0
WriteAction.executionsCount,1775614093924000000,1775614106535000000,1
FlushQueue.queueSizeMax,1775614093924000000,1775614106535000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775614093924000000,1775614106535000000,0
FlushQueue.executionTimeAvgNs,1775614093924000000,1775614106535000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1775614093924000000,1775614106535000000,15
AWTEventQueue.dispatchTime90PNs,1775614093924000000,1775614106535000000,0
FlushQueue.executionTimeMaxNs,1775614093924000000,1775614106535000000,0
AWTEventQueue.dispatchTimeAvgNs,1775614093924000000,1775614106535000000,0.0
AWTEventQueue.dispatchTimeTotalNS,1775614093924000000,1775614106535000000,10030101547
FlushQueue.waitingTimeAvgNs,1775614093924000000,1775614106535000000,0.0
FlushQueue.tasksExecuted,1775614093924000000,1775614106535000000,0
FlushQueue.waitingTimeMaxNs,1775614093924000000,1775614106535000000,0
VFS.invertedFileNameIndex.requests,1775614093924000000,1775614106535000000,0
VFS.fileByIdCache.misses,1775614093924000000,1775614106535000000,0
VFS.fileByIdCache.hits,1775614093924000000,1775614106535000000,0
VFS.fileChildByName,1775614093924000000,1775614106535000000,13
cacheStateStorage.get.duration,1775614093924000000,1775614106535000000,0
cacheStateStorage.set.duration,1775614093924000000,1775614106535000000,0
cacheStateStorage.set.counter,1775614093924000000,1775614106535000000,0
cacheStateStorage.get.counter,1775614093924000000,1775614106535000000,10
FilePageCacheLockFree.totalBytesWritten,1775614093924000000,1775614106535000000,0
MappedFileStorage.storages,1775614093924000000,1775614106535000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1775614093924000000,1775614106535000000,0
StorageLockContext.competingThreads.avg,1775614093924000000,1775614106535000000,0.0
DirectByteBufferAllocator.hits,1775614093924000000,1775614106535000000,3
MappedFileStorage.totalBytesMapped,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.nativeBytesInUse,1775614093924000000,1775614106535000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1775614093924000000,1775614106535000000,0
MappedFileStorage.totalPagesMapped,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalPagesReadMs,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalPagesAllocated,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalPagesReclaimed,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalPagesHandedOver,1775614093924000000,1775614106535000000,0
FilePageCache.capacityInBytes,1775614093924000000,1775614106535000000,503316478
FilePageCache.totalPageDisposalsUs,1775614093924000000,1775614106535000000,746
FilePageCacheLockFree.totalBytesRead,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1775614093924000000,1775614106535000000,0
FilePageCache.pageFastCacheHits,1775614093924000000,1775614106535000000,13602
StorageLockContext.competingThreads.max,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.heapBytesInUse,1775614093924000000,1775614106535000000,0
StorageLockContext.competingThreads.90P,1775614093924000000,1775614106535000000,0
DirectByteBufferAllocator.reclaimed,1775614093924000000,1775614106535000000,43
FilePageCache.maxRegisteredFiles,1775614093924000000,1775614106535000000,537
FilePageCacheLockFree.totalBytesRequested,1775614093924000000,1775614106535000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775614093924000000,1775614106535000000,41943040
FilePageCacheLockFree.housekeeperTimeSpentMs,1775614093924000000,1775614106535000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775614093924000000,1775614106535000000,1227255
FilePageCache.pageLoads,1775614093924000000,1775614106535000000,196
FilePageCacheLockFree.totalPagesWriteMs,1775614093924000000,1775614106535000000,0
FilePageCache.pageHits,1775614093924000000,1775614106535000000,0
FilePageCache.uncachedFileAccess,1775614093924000000,1775614106535000000,331
FilePageCacheLockFree.housekeeperTurnsSkipped,1775614093924000000,1775614106535000000,0
FilePageCache.totalPageLoadsUs,1775614093924000000,1775614106535000000,645795
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775614093924000000,1775614106535000000,41943040
FilePageCacheLockFree.totalPageAllocationsWaited,1775614093924000000,1775614106535000000,0
DirectByteBufferAllocator.misses,1775614093924000000,1775614106535000000,193
FilePageCacheLockFree.totalHeapBytesReclaimed,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1775614093924000000,1775614106535000000,0
DirectByteBufferAllocator.disposed,1775614093924000000,1775614106535000000,153
FilePageCacheLockFree.totalPagesWritten,1775614093924000000,1775614106535000000,0
FilePageCache.maxCacheSizeInBytes,1775614093924000000,1775614106535000000,202375168
FilePageCache.disposedBuffers,1775614093924000000,1775614106535000000,196
FilePageCacheLockFree.totalClosedStoragesReclaimed,1775614093924000000,1775614106535000000,0
FilePageCacheLockFree.totalPagesRequested,1775614093924000000,1775614106535000000,0
writeAction.median.wait.ms,1775614093924000000,1775614106535000000,0
writeAction.count,1775614093924000000,1775614106535000000,1
writeAction.max.wait.ms,1775614093924000000,1775614106535000000,0
writeAction.wait.ms,1775614093924000000,1775614106535000000,0
